OrderID,SupplierID,SupplierName,CustomerID,CustomerName,QuantityOrdered,OrderDate,ShipDate,OrderStatus,UnitPrice,TotalCost,InventoryLevel,WarehouseLocation
ORD1038,S762,"Taylor, Robertson and Salazar",C203,Diamond Manning,6,2025-01-30,2025-01-18,Delivered,31,186,17,LA Warehouse
ORD1039,S706,Bennett-Simmons,C665,Tony Hawkins,1,2025-02-19,2025-02-19,Pending,447,447,159,LA Warehouse
ORD1040,S577,Smith-Foster,C713,Cynthia Mack,1,2025-01-22,2025-01-16,Shipped,833,833,124,SF Warehouse
ORD1041,S243,Harper-Mclaughlin,C807,Laura Martin,4,2025-01-13,2025-02-13,Pending,413,1652,42,LA Warehouse
ORD1042,S493,"Ruiz, Decker and Martinez",C717,Breanna Bailey,5,2025-02-19,2025-01-27,Pending,301,1505,37,SF Warehouse
ORD1043,S203,"Smith, Thomas and Campbell",C622,Gary Mann,1,2025-02-02,2025-01-06,Shipped,713,713,101,SF Warehouse
ORD1044,S690,Reyes-Sharp,C1142,Darrell Juarez,6,2025-01-10,2025-01-12,Delivered,88,528,135,NY Warehouse
ORD1045,S1068,Romero-Davis,C1133,Dalton Burke,8,2025-02-11,2025-01-21,Shipped,728,5824,111,LA Warehouse
ORD1046,S154,"Jones, Jones and Stuart",C475,Brandon Perez,4,2025-03-01,2025-01-19,Shipped,656,2624,31,NY Warehouse
ORD1047,S525,"Munoz, Parsons and Harper",C044,Robin Jones,7,2025-01-10,2025-01-06,Pending,552,3864,117,NY Warehouse
ORD1048,S1047,Holmes Inc,C953,Stephen Velazquez,4,2025-01-19,2025-01-01,Delivered,956,3824,39,LA Warehouse
ORD1049,S580,"Wells, Allen and Shaffer",C1136,Chase Deleon,8,2025-01-06,2025-01-02,Pending,40,320,109,LA Warehouse
ORD1050,S587,"Horn, Allen and Young",C849,Patricia Hill,5,2025-02-13,2025-01-26,Shipped,585,2925,104,NY Warehouse
ORD1051,S746,"Mcguire, Smith and Mcdaniel",C469,Michelle Gaines,8,2025-02-04,2025-03-05,Delivered,496,3968,29,NY Warehouse
ORD1052,S372,"Klein, Sanchez and White",C317,Louis Nguyen,7,2025-01-08,2025-02-08,Delivered,540,3780,188,SF Warehouse
ORD1053,S818,Wright PLC,C681,Kirk Smith,3,2025-01-02,2025-02-27,Shipped,267,801,71,NY Warehouse
ORD1054,S803,Wallace PLC,C871,Lisa Bauer,1,2025-02-28,2025-02-20,Pending,47,47,29,SF Warehouse
ORD1055,S1060,Bishop-Day,C307,Kevin White,8,2025-02-09,2025-02-01,Shipped,838,6704,136,LA Warehouse
ORD1056,S782,Sherman Group,C189,Jesus Gray,5,2025-01-12,2025-02-27,Pending,690,3450,144,NY Warehouse
ORD1057,S088,"Lopez, Robertson and Hall",C485,David Foster,8,2025-02-26,2025-01-27,Delivered,668,5344,17,LA Warehouse
ORD1058,S781,Stark-Campbell,C326,Kelly Bennett,7,2025-02-07,2025-02-01,Pending,723,5061,80,LA Warehouse
ORD1059,S440,"Kelley, Harrison and Reid",C547,Ralph Johnson,1,2025-01-28,2025-01-30,Delivered,694,694,3,NY Warehouse
ORD1060,S909,Butler-Bell,C905,Lisa Mcknight,9,2025-03-02,2025-02-02,Pending,298,2682,72,SF Warehouse
ORD1061,S1082,"Thomas, Cooper and Lopez",C1011,Curtis Bryant,9,2025-02-07,2025-02-22,Delivered,236,2124,76,NY Warehouse
ORD1062,S784,Norris-Pitts,C1038,Joshua Hill MD,9,2025-03-04,2025-01-19,Shipped,497,4473,99,LA Warehouse
ORD1063,S809,"Boyd, Walsh and Buck",C644,James Barry,1,2025-02-23,2025-03-03,Shipped,544,544,95,SF Warehouse
ORD1064,S740,"Kelly, Meyers and Mayo",C055,Anita Morgan,2,2025-01-31,2025-01-29,Pending,56,112,124,SF Warehouse
ORD1065,S813,"Brown, Smith and Jensen",C473,Adam Graham,6,2025-01-17,2025-02-11,Pending,93,558,124,LA Warehouse
ORD1066,S1077,Tate PLC,C1036,Paul Elliott,6,2025-02-20,2025-02-21,Delivered,918,5508,80,SF Warehouse
ORD1067,S027,"Boyd, Vazquez and Mason",C1046,Kayla Carter,9,2025-01-12,2025-02-16,Pending,357,3213,41,NY Warehouse
ORD1068,S066,"Lee, Martinez and Mccoy",C104,Jill Black,7,2025-02-05,2025-03-03,Shipped,427,2989,100,SF Warehouse
ORD1069,S794,"Sanchez, Moore and Ray",C896,Oscar Cook,2,2025-01-22,2025-01-13,Pending,861,1722,181,LA Warehouse
ORD1070,S910,Calderon-Sanders,C1132,Anthony Horton,10,2025-01-03,2025-01-20,Pending,950,9500,19,LA Warehouse
ORD1071,S467,"Lewis, Steele and Harris",C691,Steven Hatfield,2,2025-02-08,2025-03-03,Shipped,722,1444,19,NY Warehouse
ORD1072,S415,Vazquez-Gonzalez,C1077,Keith Turner,6,2025-02-07,2025-01-14,Delivered,881,5286,99,LA Warehouse
ORD1073,S451,"Warner, Collins and Johnson",C052,Paul Campbell,6,2025-01-16,2025-01-05,Delivered,291,1746,143,SF Warehouse
ORD1074,S003,Smith PLC,C769,Willie Brown,1,2025-02-06,2025-02-01,Pending,806,806,183,LA Warehouse
ORD1075,S158,Quinn-Brown,C777,Betty Willis,4,2025-02-07,2025-01-20,Shipped,969,3876,69,SF Warehouse
ORD1076,S838,Martin LLC,C451,Brandy Dudley,1,2025-02-19,2025-01-09,Pending,256,256,83,NY Warehouse
ORD1077,S372,"Klein, Sanchez and White",C896,Oscar Cook,4,2025-02-28,2025-01-13,Shipped,632,2528,135,LA Warehouse
ORD1078,S286,"Simmons, Higgins and Pace",C172,Jordan Estrada,10,2025-01-17,2025-01-19,Pending,258,2580,137,NY Warehouse
ORD1079,S571,Chan-Roberts,C1104,James Brown,4,2025-03-04,2025-02-22,Shipped,181,724,187,LA Warehouse
ORD1080,S1166,"Jennings, Larson and Flynn",C580,Shawn Daugherty,4,2025-01-08,2025-01-03,Delivered,587,2348,84,LA Warehouse
ORD1081,S731,Williams Inc,C600,Xavier Bailey,1,2025-01-16,2025-02-05,Delivered,872,872,67,SF Warehouse
ORD1082,S467,"Lewis, Steele and Harris",C447,Mark Harrison,1,2025-01-15,2025-03-04,Pending,136,136,15,SF Warehouse
ORD1083,S682,Gonzalez-Clayton,C512,David Lee,7,2025-02-25,2025-03-03,Shipped,314,2198,97,SF Warehouse
ORD1084,S497,"Smith, Perez and Taylor",C834,Carla Robertson,5,2025-02-10,2025-01-11,Pending,182,910,47,LA Warehouse
ORD1085,S255,"Paul, Anderson and Rodgers",C239,Kelly Garza,8,2025-01-14,2025-02-24,Shipped,252,2016,55,LA Warehouse
ORD1086,S814,"Dixon, Stokes and Williams",C1061,Dwayne Gross,6,2025-02-26,2025-02-16,Pending,523,3138,37,LA Warehouse
ORD1087,S597,"Casey, Rosario and Holmes",C679,Sandra Carter,1,2025-02-24,2025-02-17,Delivered,945,945,163,NY Warehouse
ORD1088,S263,Williams-Neal,C405,Margaret Terry,9,2025-03-04,2025-01-06,Pending,93,837,63,LA Warehouse
ORD1089,S365,"Carlson, Murphy and Romero",C517,Jesse Brooks,9,2025-01-22,2025-01-13,Delivered,329,2961,168,SF Warehouse
ORD1090,S474,"Wilkerson, Reynolds and Manning",C1090,Zachary Ward,5,2025-01-25,2025-01-30,Delivered,486,2430,191,LA Warehouse
ORD1091,S687,Carter-Smith,C497,Ronald Brown,1,2025-03-01,2025-02-17,Delivered,692,692,95,LA Warehouse
ORD1092,S550,Randall-Hayes,C1155,Mrs. Kathleen Floyd DDS,7,2025-01-25,2025-02-27,Delivered,703,4921,122,SF Warehouse
ORD1093,S587,"Horn, Allen and Young",C059,Robert Good,7,2025-02-05,2025-01-11,Pending,546,3822,162,NY Warehouse
ORD1094,S056,Rosales-Ruiz,C800,Greg Logan,6,2025-01-01,2025-02-13,Delivered,183,1098,180,LA Warehouse
ORD1095,S646,Davis-Pugh,C648,Travis Powers II,8,2025-01-23,2025-03-05,Delivered,485,3880,13,LA Warehouse
ORD1096,S788,Ruiz Ltd,C278,Thomas Estrada,1,2025-02-21,2025-02-07,Delivered,483,483,120,LA Warehouse
ORD1097,S114,Johnson Inc,C001,Dustin Robertson,10,2025-02-22,2025-01-02,Delivered,856,8560,188,NY Warehouse
ORD1098,S873,Lin LLC,C256,Daniel Kennedy,9,2025-02-02,2025-01-02,Delivered,103,927,21,LA Warehouse
ORD1099,S627,Maxwell-Carrillo,C1106,Ian Dickerson,1,2025-01-17,2025-01-13,Pending,740,740,177,SF Warehouse
ORD1100,S671,Williams Group,C848,Cynthia Harvey,1,2025-02-04,2025-01-19,Delivered,841,841,66,LA Warehouse
ORD1101,S390,Craig-Mcdonald,C1135,Cynthia Sanders,4,2025-02-14,2025-02-23,Pending,331,1324,54,NY Warehouse
ORD1102,S278,Rodriguez PLC,C019,Daniel Hernandez,3,2025-02-19,2025-02-19,Shipped,534,1602,67,SF Warehouse
ORD1103,S213,Reed-Gibbs,C669,Pamela Mason,5,2025-01-22,2025-01-09,Delivered,775,3875,52,LA Warehouse
ORD1104,S1134,Carter-Pearson,C1121,William Forbes,8,2025-01-26,2025-02-05,Delivered,496,3968,83,LA Warehouse
ORD1105,S758,Singh and Sons,C821,Crystal Williams,2,2025-02-18,2025-01-12,Shipped,933,1866,63,LA Warehouse
ORD1106,S435,"Burke, Taylor and Holmes",C255,Jacqueline Ramirez,10,2025-01-29,2025-03-03,Shipped,174,1740,85,SF Warehouse
ORD1107,S570,Brown-House,C1164,Ruben Turner,8,2025-02-08,2025-02-23,Shipped,431,3448,37,SF Warehouse
ORD1108,S163,Myers Ltd,C810,Alex May,3,2025-01-09,2025-02-03,Delivered,750,2250,2,LA Warehouse
ORD1109,S156,"Moore, Johnson and Edwards",C030,James Silva,9,2025-02-25,2025-01-26,Pending,112,1008,147,LA Warehouse
ORD1110,S618,Arellano and Sons,C225,Tyler Meyer,1,2025-01-10,2025-01-26,Pending,246,246,28,LA Warehouse
ORD1111,S075,Williams Group,C950,Christina Palmer,4,2025-02-07,2025-03-01,Delivered,222,888,125,SF Warehouse
ORD1112,S848,Hill-Johnson,C364,Timothy Pena,4,2025-02-09,2025-02-05,Pending,234,936,17,NY Warehouse
ORD1113,S014,"Garrison, Torres and Terry",C269,Suzanne Lindsey,2,2025-01-19,2025-02-08,Pending,73,146,197,LA Warehouse
ORD1114,S246,"Jackson, Mejia and Chavez",C970,Donald Santos,4,2025-01-12,2025-02-07,Shipped,129,516,60,SF Warehouse
ORD1115,S367,Thomas-Alvarez,C702,Louis Stephens,3,2025-01-16,2025-01-08,Shipped,565,1695,111,NY Warehouse
ORD1116,S970,Carter-Rogers,C423,Melinda Olson,1,2025-01-12,2025-02-09,Pending,430,430,184,LA Warehouse
ORD1117,S916,Leon-Richardson,C799,Bryan Schultz,6,2025-01-01,2025-02-13,Delivered,778,4668,21,NY Warehouse
ORD1118,S099,Jimenez-Thompson,C1173,Ashley Simpson,4,2025-02-02,2025-02-01,Delivered,186,744,90,LA Warehouse
ORD1119,S279,"Neal, Lyons and Martinez",C527,Daniel Frye,3,2025-01-09,2025-01-03,Delivered,986,2958,20,LA Warehouse
ORD1120,S273,Sparks Inc,C949,Tony Neal,8,2025-02-04,2025-01-22,Delivered,114,912,78,LA Warehouse
ORD1121,S1158,Sosa-Maynard,C709,Margaret Wilson,10,2025-02-23,2025-01-14,Pending,557,5570,199,LA Warehouse
ORD1122,S622,Stein PLC,C1008,Laurie Morgan,8,2025-02-19,2025-01-31,Delivered,850,6800,121,LA Warehouse
ORD1123,S485,"Vasquez, Parsons and Dalton",C370,Anthony Miller,10,2025-03-01,2025-02-03,Shipped,509,5090,112,NY Warehouse
ORD1124,S1008,Jones Group,C467,Anthony Wade,6,2025-03-05,2025-02-24,Delivered,761,4566,194,SF Warehouse
ORD1125,S495,Reed Group,C925,James Lee,4,2025-02-02,2025-02-11,Delivered,854,3416,122,LA Warehouse
ORD1126,S910,Calderon-Sanders,C869,Stephanie Jones,4,2025-02-25,2025-01-13,Shipped,602,2408,27,LA Warehouse
ORD1127,S069,"Gomez, Yang and Matthews",C815,Ronald Garner,5,2025-03-01,2025-01-19,Shipped,905,4525,77,SF Warehouse
ORD1128,S527,Garcia-Hancock,C605,Jackson Stevens,3,2025-01-14,2025-01-09,Shipped,413,1239,129,NY Warehouse
ORD1129,S600,"Myers, Washington and Smith",C1165,Sergio Morrison MD,3,2025-01-17,2025-02-11,Shipped,273,819,131,NY Warehouse
ORD1130,S964,Blackburn-Stone,C131,Richard Howell,10,2025-01-17,2025-02-21,Pending,479,4790,116,NY Warehouse
ORD1131,S832,Davis-Stokes,C623,Stephanie Black,8,2025-03-05,2025-01-22,Shipped,847,6776,158,LA Warehouse
ORD1132,S1188,Mills Ltd,C991,Michael Lopez,10,2025-02-23,2025-02-18,Pending,30,300,123,SF Warehouse
ORD1133,S869,Cruz-Wallace,C1043,Ryan Hobbs,8,2025-02-21,2025-01-02,Shipped,32,256,4,LA Warehouse
ORD1134,S768,Harrington Group,C1046,Kayla Carter,6,2025-02-12,2025-02-04,Pending,927,5562,99,SF Warehouse
ORD1135,S827,"Harper, Bennett and Sanford",C810,Alex May,10,2025-01-11,2025-01-04,Shipped,115,1150,166,LA Warehouse
ORD1136,S866,"Suarez, Spencer and Morris",C782,Taylor Gallagher,3,2025-02-06,2025-02-24,Shipped,250,750,166,SF Warehouse
ORD1137,S1142,Walters-Murphy,C1054,Latoya Collier,3,2025-01-08,2025-02-15,Shipped,378,1134,77,SF Warehouse
ORD1138,S345,Lee-Vance,C797,James Bass,1,2025-01-24,2025-01-23,Shipped,688,688,109,LA Warehouse
ORD1139,S1197,Campbell Inc,C1098,John Anderson,2,2025-02-01,2025-02-25,Shipped,683,1366,142,NY Warehouse
ORD1140,S717,Moody LLC,C164,Michelle Rodriguez,1,2025-02-23,2025-02-19,Delivered,70,70,183,NY Warehouse
ORD1141,S427,Mcdonald Group,C511,Derrick Nelson,8,2025-01-12,2025-01-08,Delivered,851,6808,74,NY Warehouse
ORD1142,S871,Boyd-Myers,C893,Andrea Thompson,1,2025-03-01,2025-01-16,Shipped,46,46,34,LA Warehouse
ORD1143,S573,"Collins, Little and Gardner",C544,John Patterson,10,2025-01-06,2025-01-19,Shipped,672,6720,177,LA Warehouse
ORD1144,S456,Russell LLC,C1110,Kayla Spencer,1,2025-01-25,2025-01-10,Pending,425,425,199,LA Warehouse
ORD1145,S045,Caldwell-Foster,C193,Debbie Conway,4,2025-01-04,2025-01-02,Delivered,534,2136,72,SF Warehouse
ORD1146,S720,Greene-Reyes,C660,Brian Holmes,8,2025-01-25,2025-03-02,Delivered,436,3488,96,LA Warehouse
ORD1147,S962,Hughes-White,C912,Jesse Stephens,4,2025-02-18,2025-01-02,Delivered,241,964,3,SF Warehouse
ORD1148,S712,"Leach, Jones and Barnes",C590,Jessica Baker,1,2025-02-27,2025-02-07,Shipped,998,998,37,SF Warehouse
ORD1149,S461,Hunt Ltd,C920,Luke Molina,2,2025-02-27,2025-01-17,Delivered,955,1910,151,LA Warehouse
ORD1150,S766,Smith Group,C744,Richard Shah,8,2025-01-27,2025-01-28,Delivered,802,6416,9,LA Warehouse
ORD1151,S865,Smith Group,C015,Michael Higgins,3,2025-01-30,2025-02-26,Shipped,526,1578,198,NY Warehouse
ORD1152,S062,Garcia-Arnold,C277,Brenda Pruitt,9,2025-02-09,2025-02-16,Delivered,266,2394,13,SF Warehouse
ORD1153,S866,"Suarez, Spencer and Morris",C1083,Michael Ellis,2,2025-01-02,2025-01-06,Delivered,212,424,6,LA Warehouse
ORD1154,S986,Oconnell LLC,C1080,Mrs. Ashley Floyd,6,2025-01-05,2025-01-25,Shipped,79,474,177,NY Warehouse
ORD1155,S943,Chang-Smith,C422,John Aguilar,6,2025-01-10,2025-01-20,Delivered,977,5862,106,LA Warehouse
ORD1156,S329,Nelson PLC,C515,Christopher Martin,10,2025-01-21,2025-02-07,Delivered,221,2210,107,SF Warehouse
ORD1157,S888,Ruiz-Carter,C037,Katrina Terry,6,2025-02-07,2025-02-27,Delivered,504,3024,41,LA Warehouse
ORD1158,S711,Swanson Group,C998,Joanne Anderson,7,2025-01-15,2025-01-18,Pending,945,6615,123,LA Warehouse
ORD1159,S974,"Grant, Cooper and Conner",C318,Jacob Acosta,10,2025-01-01,2025-02-13,Delivered,74,740,13,LA Warehouse
ORD1160,S385,Hernandez-Shelton,C867,Joshua Hatfield,1,2025-01-23,2025-01-25,Shipped,47,47,15,NY Warehouse
ORD1161,S599,Smith LLC,C154,Kendra Davis,5,2025-01-31,2025-02-13,Delivered,419,2095,20,NY Warehouse
ORD1162,S966,"Ruiz, Blevins and Collins",C819,Kim Rivera,3,2025-02-19,2025-02-01,Pending,676,2028,50,SF Warehouse
ORD1163,S240,"Walter, Callahan and Brown",C230,Mrs. Jessica Barker,9,2025-02-16,2025-02-01,Pending,416,3744,138,LA Warehouse
ORD1164,S946,"Page, Moore and Sanchez",C061,Kimberly Byrd,2,2025-01-29,2025-02-01,Pending,901,1802,165,NY Warehouse
ORD1165,S554,Romero-Reyes,C794,Tiffany Bolton,2,2025-01-28,2025-01-27,Pending,555,1110,163,SF Warehouse
ORD1166,S700,Frederick-Watson,C811,Anthony Rodriguez,7,2025-01-24,2025-01-02,Shipped,427,2989,115,NY Warehouse
ORD1167,S652,Strong LLC,C109,James Thomas,9,2025-01-02,2025-02-10,Shipped,49,441,82,NY Warehouse
ORD1168,S339,Espinoza Ltd,C612,Benjamin Ayala,5,2025-01-13,2025-01-10,Shipped,578,2890,26,NY Warehouse
ORD1169,S388,Cook-Snow,C222,Melissa Glover,1,2025-01-15,2025-02-08,Shipped,254,254,125,NY Warehouse
ORD1170,S1136,Schmidt-Shah,C729,Stephanie Baker,9,2025-02-09,2025-02-24,Pending,347,3123,60,NY Warehouse
ORD1171,S687,Carter-Smith,C596,Suzanne Cole,6,2025-03-04,2025-02-06,Pending,884,5304,180,LA Warehouse
ORD1172,S1072,Ware Group,C498,Jessica Hill,8,2025-01-09,2025-02-05,Delivered,89,712,100,LA Warehouse
ORD1173,S794,"Sanchez, Moore and Ray",C116,Linda Thompson,9,2025-01-22,2025-01-05,Delivered,551,4959,122,NY Warehouse
ORD1174,S676,Hicks-Blair,C1160,Alexis Skinner,10,2025-02-24,2025-01-06,Delivered,37,370,91,NY Warehouse
ORD1175,S019,Hernandez-Leonard,C1079,Margaret Paul,2,2025-02-18,2025-01-10,Pending,149,298,76,LA Warehouse
ORD1176,S489,Russo and Sons,C960,Denise Obrien,1,2025-01-03,2025-01-12,Shipped,318,318,4,NY Warehouse
ORD1177,S334,Gomez and Sons,C209,Michael Ewing,6,2025-01-31,2025-01-19,Delivered,351,2106,183,NY Warehouse
ORD1178,S021,Harris-Cohen,C754,Eric Dickerson Jr.,9,2025-01-15,2025-02-19,Delivered,385,3465,87,NY Warehouse
ORD1179,S1139,Ward Group,C421,Lori Murphy,1,2025-02-14,2025-02-14,Delivered,273,273,29,NY Warehouse
ORD1180,S1076,"Horton, Cooper and Lopez",C474,Michelle Strong,10,2025-01-13,2025-02-19,Shipped,956,9560,111,LA Warehouse
ORD1181,S004,Roman LLC,C219,Suzanne Zhang,10,2025-01-25,2025-02-18,Pending,162,1620,58,NY Warehouse
ORD1182,S121,Hall-Shields,C407,Marie Kirk,3,2025-01-13,2025-01-10,Pending,837,2511,132,NY Warehouse
ORD1183,S883,Wagner PLC,C290,William Hunt,9,2025-02-17,2025-01-04,Shipped,826,7434,35,SF Warehouse
ORD1184,S1096,"Ray, Odom and Potts",C681,Kirk Smith,6,2025-01-13,2025-01-01,Delivered,819,4914,58,NY Warehouse
ORD1185,S964,Blackburn-Stone,C916,Diamond Lane,1,2025-02-06,2025-01-27,Shipped,157,157,134,LA Warehouse
ORD1186,S637,Vang-Cherry,C819,Kim Rivera,9,2025-02-14,2025-02-27,Delivered,273,2457,170,LA Warehouse
ORD1187,S536,Bailey-Jimenez,C1177,Timothy Cervantes,6,2025-01-31,2025-02-14,Pending,80,480,109,NY Warehouse
ORD1188,S260,Martin Inc,C399,Steven Cruz,1,2025-02-05,2025-02-14,Shipped,853,853,121,LA Warehouse
ORD1189,S1004,Myers-Sweeney,C622,Gary Mann,6,2025-02-01,2025-01-28,Delivered,170,1020,136,SF Warehouse
ORD1190,S387,Chen-Davis,C464,Claudia Braun,3,2025-02-02,2025-02-24,Delivered,667,2001,87,LA Warehouse
ORD1191,S692,"Davis, Ramirez and Irwin",C502,Megan Williams,8,2025-02-26,2025-02-06,Pending,209,1672,63,SF Warehouse
ORD1192,S347,Miller-Salazar,C338,Erin Roberts,2,2025-02-22,2025-01-30,Delivered,774,1548,91,SF Warehouse
ORD1193,S670,Jones PLC,C122,Katelyn Knight,5,2025-01-13,2025-03-03,Shipped,912,4560,12,SF Warehouse
ORD1194,S912,"Valenzuela, Martinez and Jackson",C1119,Christina Johns,2,2025-01-10,2025-01-30,Delivered,990,1980,18,SF Warehouse
ORD1195,S980,Davis LLC,C359,Elizabeth Johnston,10,2025-01-11,2025-01-17,Pending,732,7320,198,NY Warehouse
ORD1196,S442,Gonzalez Inc,C1129,Robert Mcdowell,3,2025-01-10,2025-02-18,Shipped,21,63,175,NY Warehouse
ORD1197,S206,Rodriguez-Turner,C1053,Dana Robinson,5,2025-01-28,2025-02-19,Delivered,487,2435,12,NY Warehouse
ORD1198,S180,Bell-White,C393,Katherine Allen,9,2025-02-06,2025-02-08,Shipped,771,6939,169,NY Warehouse
ORD1199,S200,Robertson-White,C858,Allison Madden,3,2025-01-09,2025-02-12,Delivered,206,618,120,LA Warehouse
ORD1200,S664,Brown Group,C077,Christina Wells,5,2025-01-19,2025-01-19,Delivered,843,4215,157,NY Warehouse
